,findings_start_date,case_id,st_cd,industry,Length_alleged_violtn,Number_farm,Avg_farm_size,Num_task_forces,Fatal_rate,poverty_rate,num_establishments_Fewer_20employees,Avg_net_farm_income,labor_intensity,min_wage_federal,min_wage_min,min_wage_max,h2a_violtn_cnt
152,2012-08-06,1733592,MA,FRUIT AND TREE NUT FARMING,729.0,7700.0,67.0,0.0,1.4,11.3,953.0,24422.727272727272,1,8.0,8.0,8.0,0
153,2014-02-11,1775136,NY,FRUIT AND TREE NUT FARMING,673.0,35500.0,202.0,2.0,2.8,14.0,2241.0,47451.295774647886,1,8.0,8.0,8.0,0
154,2012-04-01,1657168,MI,VEGETABLE AND MELON FARMING,51.0,54700.0,191.0,0.0,3.4,13.7,2068.0,21410.054844606948,1,7.4,7.4,7.4,0
155,2011-03-01,1646203,FL,FRUIT AND TREE NUT FARMING,365.0,47500.0,195.0,0.0,2.9,14.9,3950.0,49330.6947368421,1,7.25,7.25,7.25,0
156,2015-08-05,1769577,NM,SUPPORT ACTIVITIES FOR CROP PRODUCTION,24.0,24700.0,1749.0,1.0,4.1,19.7,691.0,33458.2995951417,0,7.5,7.5,7.5,0
157,2015-08-05,1769578,NM,SUPPORT ACTIVITIES FOR CROP PRODUCTION,21.0,24700.0,1749.0,1.0,4.1,19.7,691.0,33458.2995951417,0,7.5,7.5,7.5,0
158,2015-05-11,1762185,FL,OTHER CROP FARMING,22.0,47300.0,200.0,0.0,3.1,16.2,4183.0,65942.32558139536,0,8.05,8.05,8.05,0
159,2011-08-22,1715295,TX,OTHER CROP FARMING,448.0,245000.0,531.0,1.0,4.0,17.4,8840.0,18672.097959183673,0,7.25,7.25,7.25,0
160,2012-05-07,1692223,SC,POULTRY AND EGG PRODUCTION,364.0,26700.0,196.0,0.0,3.5,16.7,881.0,20348.052434456928,0,7.25,7.25,7.25,0
161,2011-10-16,1672610,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,365.0,47500.0,195.0,0.0,2.9,14.9,3950.0,49330.6947368421,0,7.25,7.25,7.25,0
162,2011-10-10,1636032,MI,FRUIT AND TREE NUT FARMING,31.0,54900.0,182.0,0.0,3.5,15.0,2087.0,55222.27686703097,1,7.4,7.4,7.4,0
163,2015-05-04,1761248,CA,FRUIT AND TREE NUT FARMING,19.0,77400.0,329.0,3.0,2.2,13.9,13367.0,215989.37984496122,1,9.0,9.0,9.0,0
164,2013-04-05,1761474,KY,OTHER CROP FARMING,853.0,76500.0,170.0,0.0,4.7,22.0,944.0,38435.05882352941,0,7.25,7.25,7.25,4
165,2012-03-19,1652937,NJ,VEGETABLE AND MELON FARMING,265.0,10200.0,79.0,0.0,2.4,9.3,891.0,35726.56862745098,1,7.25,7.25,7.25,8
166,2013-07-10,1721397,FL,FRUIT AND TREE NUT FARMING,232.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,1,7.79,7.79,7.79,0
167,2011-09-01,1698226,AR,OILSEED AND GRAIN FARMING,730.0,48300.0,280.0,0.0,8.0,18.7,1862.0,18406.915113871637,0,7.25,6.25,6.25,1
168,2012-06-26,1732277,KY,FRUIT AND TREE NUT FARMING,729.0,85500.0,169.0,0.0,4.9,17.9,884.0,13437.157894736842,1,7.25,7.25,7.25,0
169,2012-12-05,1743020,KY,OTHER CROP FARMING,729.0,85500.0,169.0,0.0,4.9,17.9,884.0,13437.157894736842,0,7.25,7.25,7.25,12
170,2013-09-23,1771856,NY,VEGETABLE AND MELON FARMING,729.0,35500.0,203.0,2.0,2.1,17.3,2260.0,52295.94366197183,1,7.25,7.25,7.25,0
171,2014-07-23,1737835,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,21.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
172,2014-05-01,1765289,OH,VEGETABLE AND MELON FARMING,433.0,74500.0,188.0,0.0,3.6,15.6,1301.0,23824.469798657716,1,7.95,7.25,7.95,0
173,2011-04-04,1686920,KY,OTHER CROP FARMING,730.0,85300.0,164.0,0.0,5.4,16.0,871.0,17799.648300117235,0,7.25,7.25,7.25,2
174,2010-11-01,1608131,FL,FRUIT AND TREE NUT FARMING,87.0,47500.0,195.0,0.0,3.0,16.0,3962.0,50670.673684210524,1,7.25,7.25,7.25,0
175,2015-05-01,1762492,CA,OTHER CROP FARMING,32.0,77400.0,329.0,3.0,2.2,13.9,13367.0,215989.37984496122,0,9.0,9.0,9.0,0
176,2011-04-16,1710761,KY,OTHER CROP FARMING,259.0,85300.0,164.0,0.0,5.4,16.0,871.0,17799.648300117235,0,7.25,7.25,7.25,0
177,2014-08-01,1758409,TN,OTHER CROP FARMING,265.0,67300.0,162.0,0.0,4.8,17.3,732.0,10244.41307578009,0,7.25,7.25,7.25,1
178,2015-08-20,1769419,IN,SUPPORT ACTIVITIES FOR CROP PRODUCTION,13.0,57700.0,255.0,0.0,3.9,13.5,1600.0,21832.703639514733,0,7.25,7.25,7.25,0
179,2015-07-01,1769311,SC,OTHER CROP FARMING,51.0,24400.0,205.0,0.0,5.6,14.3,958.0,4785.737704918032,0,7.25,7.25,7.25,0
180,2010-10-15,1668854,NY,FRUIT AND TREE NUT FARMING,727.0,36300.0,193.0,0.0,2.2,16.0,2171.0,41260.330578512396,1,7.25,7.25,7.25,0
181,2014-10-01,1751265,TX,FRUIT AND TREE NUT FARMING,117.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,1,7.25,7.25,7.25,0
182,2011-11-27,1642104,CA,FRUIT AND TREE NUT FARMING,48.0,81500.0,312.0,1.0,2.4,16.9,13928.0,192111.0429447853,1,8.0,8.0,8.0,0
183,2011-02-01,1691344,UT,SHEEP AND GOAT FARMING,874.0,16600.0,669.0,0.0,3.3,11.0,322.0,29796.68674698795,1,7.25,7.25,7.25,22
184,2013-07-01,1744724,OK,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,80100.0,429.0,0.0,5.8,21.2,761.0,23371.822721598,0,7.25,2.0,7.25,2
185,2012-11-04,1744784,VA,OTHER CROP FARMING,727.0,46200.0,180.0,0.0,3.8,10.6,1505.0,20621.017316017314,0,7.25,7.25,7.25,0
186,2010-06-26,1659288,NY,FRUIT AND TREE NUT FARMING,730.0,36300.0,193.0,0.0,2.2,16.0,2171.0,41260.330578512396,1,7.25,7.25,7.25,7
187,2013-03-18,1753630,HI,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",729.0,7000.0,160.0,0.0,1.6,10.6,349.0,22819.714285714286,1,7.25,7.25,7.25,0
188,2010-09-05,1669852,KY,OTHER CROP FARMING,730.0,85700.0,164.0,0.0,4.1,17.7,878.0,10019.579929988331,0,7.25,7.25,7.25,7
189,2013-10-29,1774765,KY,OTHER CROP FARMING,729.0,76500.0,170.0,0.0,4.7,22.0,944.0,38435.05882352941,0,7.25,7.25,7.25,0
190,2015-01-01,1758905,FL,SUPPORT ACTIVITIES FOR FORESTRY,112.0,47300.0,200.0,0.0,3.1,16.2,4183.0,65942.32558139536,0,8.05,8.05,8.05,0
191,2014-04-03,1758906,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,385.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
192,2012-07-01,1670895,ME,FRUIT AND TREE NUT FARMING,106.0,8100.0,177.0,0.0,3.2,12.8,1074.0,32336.41975308642,1,7.5,7.5,7.5,0
193,2013-06-23,1701674,IN,SUPPORT ACTIVITIES FOR CROP PRODUCTION,26.0,58500.0,250.0,0.0,4.4,16.5,1448.0,94431.4358974359,0,7.25,7.25,7.25,0
194,2015-05-30,1762742,NM,SUPPORT ACTIVITIES FOR CROP PRODUCTION,14.0,24700.0,1749.0,1.0,4.1,19.7,691.0,33458.2995951417,0,7.5,7.5,7.5,0
195,2015-06-11,1763637,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,7.0,47300.0,200.0,0.0,3.1,16.2,4183.0,65942.32558139536,0,8.05,8.05,8.05,0
196,2013-07-07,1765060,OH,SUPPORT ACTIVITIES FOR CROP PRODUCTION,730.0,75000.0,187.0,0.0,3.0,14.9,1254.0,44225.973333333335,0,7.85,7.85,7.85,0
197,2010-10-02,1670928,PA,FRUIT AND TREE NUT FARMING,730.0,63200.0,123.0,0.0,4.0,12.2,1582.0,25942.246835443035,1,7.25,7.25,7.25,0
198,2013-06-08,1760994,PA,FRUIT AND TREE NUT FARMING,729.0,59300.0,130.0,0.0,3.2,11.2,1674.0,39853.3389544688,1,7.25,7.25,7.25,0
199,2012-10-11,1742927,VA,FRUIT AND TREE NUT FARMING,727.0,46200.0,180.0,0.0,3.8,10.6,1505.0,20621.017316017314,1,7.25,7.25,7.25,0
200,2011-05-27,1622106,TX,VEGETABLE AND MELON FARMING,13.0,245000.0,531.0,1.0,4.0,17.4,8840.0,18672.097959183673,1,7.25,7.25,7.25,0
201,2014-05-16,1730597,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,13.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
202,2011-06-07,1699194,CT,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",730.0,4900.0,82.0,0.0,2.2,10.1,330.0,46270.40816326531,1,8.25,8.25,8.25,0
203,2010-07-27,1661968,KY,OTHER CROP FARMING,730.0,85700.0,164.0,0.0,4.1,17.7,878.0,10019.579929988331,0,7.25,7.25,7.25,13
204,2011-06-19,1691342,UT,SHEEP AND GOAT FARMING,729.0,16600.0,669.0,0.0,3.3,11.0,322.0,29796.68674698795,1,7.25,7.25,7.25,0
205,2012-08-01,1670914,PA,FRUIT AND TREE NUT FARMING,79.0,62100.0,130.0,0.0,3.4,13.9,1647.0,35083.38164251208,1,7.25,7.25,7.25,0
206,2015-09-01,1770474,CA,FRUIT AND TREE NUT FARMING,4.0,77400.0,329.0,3.0,2.2,13.9,13367.0,215989.37984496122,1,9.0,9.0,9.0,0
207,2013-07-08,1698365,MI,VEGETABLE AND MELON FARMING,16.0,52000.0,191.0,0.0,3.3,12.7,2185.0,35199.442307692305,1,7.4,7.4,7.4,0
208,2010-10-28,1671275,TN,SUPPORT ACTIVITIES FOR CROP PRODUCTION,727.0,78300.0,139.0,0.0,5.4,16.7,698.0,10092.324393358876,0,7.25,7.25,7.25,0
209,2010-10-04,1670884,PA,FRUIT AND TREE NUT FARMING,730.0,63200.0,123.0,0.0,4.0,12.2,1582.0,25942.246835443035,1,7.25,7.25,7.25,0
210,2011-11-08,1675044,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,365.0,47500.0,195.0,0.0,2.9,14.9,3950.0,49330.6947368421,0,7.25,7.25,7.25,0
211,2012-08-31,1672212,NM,OTHER CROP FARMING,14.0,23800.0,1749.0,0.0,4.8,20.4,630.0,43460.50420168067,0,7.5,7.5,7.5,0
212,2010-09-18,1669395,KS,FRUIT AND TREE NUT FARMING,727.0,65500.0,704.0,0.0,6.5,14.5,1086.0,49720.87022900763,1,7.25,7.25,7.25,0
213,2014-03-05,1758869,FL,FRUIT AND TREE NUT FARMING,428.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,1,7.93,7.93,7.93,0
214,2013-07-05,1701601,CA,FRUIT AND TREE NUT FARMING,13.0,77900.0,327.0,2.0,2.4,15.1,13587.0,226863.0295250321,1,8.0,8.0,8.0,0
215,2013-09-21,1772038,ID,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",729.0,24500.0,482.0,0.0,4.3,12.4,1801.0,82942.57142857142,1,7.25,7.25,7.25,0
216,2011-09-17,1705857,PA,VEGETABLE AND MELON FARMING,728.0,62200.0,123.0,0.0,3.4,12.6,1586.0,37472.49196141479,1,7.25,7.25,7.25,0
217,2010-01-01,1612184,NC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,529.0,52400.0,167.0,0.0,3.5,17.4,2714.0,58201.603053435116,0,7.25,7.25,7.25,0
218,2010-10-25,1671329,TN,SUPPORT ACTIVITIES FOR CROP PRODUCTION,728.0,78300.0,139.0,0.0,5.4,16.7,698.0,10092.324393358876,0,7.25,7.25,7.25,0
219,2012-11-15,1680455,NE,OILSEED AND GRAIN FARMING,151.0,46700.0,906.0,0.0,5.2,12.2,1608.0,104749.70021413275,0,7.25,7.25,7.25,0
220,2013-05-19,1705998,MI,VEGETABLE AND MELON FARMING,110.0,52000.0,191.0,0.0,3.3,12.7,2185.0,35199.442307692305,1,7.4,7.4,7.4,0
221,2012-07-26,1664771,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,27.0,244700.0,523.0,1.0,4.8,17.0,8984.0,14665.946056395587,0,7.25,7.25,7.25,0
222,2011-11-03,1709369,AL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,47500.0,188.0,0.0,4.0,15.4,1274.0,12111.557894736843,0,7.25,7.25,7.25,0
223,2011-11-02,1709370,AL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,728.0,47500.0,188.0,0.0,4.0,15.4,1274.0,12111.557894736843,0,7.25,7.25,7.25,0
224,2012-03-29,1656015,GA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,43.0,47000.0,227.0,0.0,2.5,18.1,2060.0,67776.51063829788,0,7.25,5.15,5.15,0
225,2011-05-18,1686148,LA,OILSEED AND GRAIN FARMING,730.0,29000.0,274.0,0.0,6.3,21.1,1392.0,37058.3448275862,0,7.25,7.25,7.25,2
226,2012-01-08,1683106,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,412.0,80500.0,329.0,1.0,2.3,15.9,13774.0,199899.1055900621,0,8.0,8.0,8.0,0
227,2013-02-25,1689683,CA,FRUIT AND TREE NUT FARMING,34.0,77900.0,327.0,2.0,2.4,15.1,13587.0,226863.0295250321,1,8.0,8.0,8.0,0
228,2015-03-01,1759311,CA,OILSEED AND GRAIN FARMING,52.0,77400.0,329.0,3.0,2.2,13.9,13367.0,215989.37984496122,0,9.0,9.0,9.0,0
229,2011-09-27,1631676,NJ,FRUIT AND TREE NUT FARMING,0.0,10300.0,71.0,0.0,2.6,11.4,937.0,45237.57281553398,1,7.25,7.25,7.25,0
230,2010-06-21,1659157,LA,OILSEED AND GRAIN FARMING,730.0,30000.0,271.0,0.0,6.2,21.5,1423.0,32076.333333333332,0,7.25,7.25,7.25,12
231,2011-04-09,1691555,FL,OTHER CROP FARMING,729.0,47500.0,195.0,0.0,2.9,14.9,3950.0,49330.6947368421,0,7.25,7.25,7.25,0
232,2011-07-21,1701746,NY,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",730.0,36000.0,194.0,0.0,2.5,16.0,2206.0,57425.38888888889,1,7.25,7.25,7.25,0
233,2013-12-08,1718233,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,50.0,248500.0,524.0,2.0,4.4,16.9,9149.0,20524.87323943662,0,7.25,7.25,7.25,0
234,2013-12-08,1718234,TX,VEGETABLE AND MELON FARMING,50.0,248500.0,524.0,2.0,4.4,16.9,9149.0,20524.87323943662,1,7.25,7.25,7.25,0
235,2011-06-24,1693949,PA,FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,721.0,62200.0,123.0,0.0,3.4,12.6,1586.0,37472.49196141479,0,7.25,7.25,7.25,0
236,2013-09-30,1712796,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,53.0,77900.0,327.0,2.0,2.4,15.1,13587.0,226863.0295250321,0,8.0,8.0,8.0,0
237,2011-03-10,1656112,NC,OTHER CROP FARMING,439.0,50400.0,169.0,0.0,3.7,15.4,2772.0,49895.29761904762,0,7.25,7.25,7.25,0
238,2012-10-14,1683250,FL,FRUIT AND TREE NUT FARMING,112.0,47500.0,200.0,0.0,2.7,15.3,3952.0,61322.77894736842,1,7.67,7.67,7.67,0
239,2011-09-25,1700586,WA,FRUIT AND TREE NUT FARMING,727.0,39500.0,375.0,0.0,1.9,12.5,6500.0,86004.25316455695,1,8.67,8.67,8.67,0
240,2013-03-14,1691532,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,28.0,248500.0,524.0,2.0,4.4,16.9,9149.0,20524.87323943662,0,7.25,7.25,7.25,0
241,2012-08-27,1705590,IN,VEGETABLE AND MELON FARMING,365.0,60000.0,250.0,0.0,4.2,15.2,1400.0,46765.416666666664,1,7.25,7.25,7.25,0
242,2012-08-01,1704919,VA,VEGETABLE AND MELON FARMING,385.0,46200.0,180.0,0.0,3.8,10.6,1505.0,20621.017316017314,1,7.25,7.25,7.25,0
243,2013-05-02,1695044,GA,VEGETABLE AND MELON FARMING,20.0,42000.0,225.0,0.0,2.8,18.5,2092.0,64674.26190476191,1,7.25,5.15,5.15,0
244,2013-05-01,1709457,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,174.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,0
245,2011-12-05,1639034,FL,FRUIT AND TREE NUT FARMING,8.0,47500.0,195.0,0.0,2.9,14.9,3950.0,49330.6947368421,1,7.25,7.25,7.25,0
246,2012-10-25,1676107,TX,OTHER CROP FARMING,20.0,244700.0,523.0,1.0,4.8,17.0,8984.0,14665.946056395587,0,7.25,7.25,7.25,0
247,2011-06-12,1698542,OH,OTHER CROP FARMING,727.0,73700.0,185.0,0.0,3.1,15.1,1103.0,48674.23337856174,0,7.4,7.4,7.4,0
248,2013-06-01,1731183,MS,FRUIT AND TREE NUT FARMING,403.0,37300.0,292.0,0.0,6.2,19.1,1606.0,54027.319034852546,1,7.25,7.25,7.25,0
249,2012-03-15,1722063,AL,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",728.0,46500.0,206.0,0.0,4.3,16.2,1226.0,19736.602150537634,1,7.25,7.25,7.25,2
250,2010-06-25,1618661,NC,OTHER CROP FARMING,314.0,52400.0,167.0,0.0,3.5,17.4,2714.0,58201.603053435116,0,7.25,7.25,7.25,0
251,2014-10-20,1748111,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,55.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,0,7.93,7.93,7.93,0
252,2010-10-11,1671536,LA,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",730.0,30000.0,271.0,0.0,6.2,21.5,1423.0,32076.333333333332,1,7.25,7.25,7.25,20
253,2012-10-06,1674666,CA,FRUIT AND TREE NUT FARMING,24.0,80500.0,329.0,1.0,2.3,15.9,13774.0,199899.1055900621,1,8.0,8.0,8.0,0
254,2012-09-01,1735621,MO,SUPPORT ACTIVITIES FOR CROP PRODUCTION,711.0,106000.0,285.0,0.0,3.3,15.2,1296.0,16607.028301886792,0,7.25,7.25,7.25,0
255,2011-03-28,1632547,NY,FRUIT AND TREE NUT FARMING,203.0,36000.0,194.0,0.0,2.5,16.0,2206.0,57425.38888888889,1,7.25,7.25,7.25,0
256,2012-12-16,1680947,CA,FRUIT AND TREE NUT FARMING,20.0,80500.0,329.0,1.0,2.3,15.9,13774.0,199899.1055900621,1,8.0,8.0,8.0,0
257,2011-11-03,1709365,AL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,47500.0,188.0,0.0,4.0,15.4,1274.0,12111.557894736843,0,7.25,7.25,7.25,0
258,2010-06-07,1585143,GA,FRUIT AND TREE NUT FARMING,1.0,47400.0,217.0,0.0,2.8,18.8,2097.0,37798.29113924051,1,7.25,5.15,5.15,0
259,2011-07-12,1694708,NC,OILSEED AND GRAIN FARMING,730.0,50400.0,169.0,0.0,3.7,15.4,2772.0,49895.29761904762,0,7.25,7.25,7.25,5
260,2012-10-01,1740478,UT,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,16400.0,611.0,0.0,3.0,11.0,337.0,22309.69512195122,0,7.25,7.25,7.25,0
261,2015-01-05,1749891,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,11.0,47300.0,200.0,0.0,3.1,16.2,4183.0,65942.32558139536,0,8.05,8.05,8.05,0
262,2014-08-04,1737954,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,10.0,245500.0,530.0,1.0,4.5,16.4,9319.0,15507.409368635437,0,7.25,7.25,7.25,0
263,2013-04-07,1691220,TX,VEGETABLE AND MELON FARMING,6.0,248500.0,524.0,2.0,4.4,16.9,9149.0,20524.87323943662,1,7.25,7.25,7.25,0
264,2012-02-05,1645730,FL,TIMBER TRACT OPERATIONS,13.0,47500.0,200.0,0.0,2.7,15.3,3952.0,61322.77894736842,0,7.67,7.67,7.67,0
265,2013-10-01,1713375,FL,FRUIT AND TREE NUT FARMING,73.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,1,7.79,7.79,7.79,0
266,2013-11-28,1744789,SC,SUPPORT ACTIVITIES FOR CROP PRODUCTION,367.0,24800.0,200.0,0.0,3.9,19.3,894.0,30157.217741935485,0,7.25,7.25,7.25,0
267,2012-08-27,1738619,OH,VEGETABLE AND MELON FARMING,729.0,73400.0,185.0,0.0,3.1,15.4,1175.0,25374.9863760218,1,7.7,7.7,7.7,0
268,2014-04-07,1726315,FL,FRUIT AND TREE NUT FARMING,7.0,47600.0,200.0,0.0,2.7,16.7,4121.0,46648.991596638654,1,7.93,7.93,7.93,0
269,2013-07-17,1735817,TN,VEGETABLE AND MELON FARMING,378.0,68000.0,160.0,0.0,3.6,15.5,694.0,20764.63235294118,1,7.25,7.25,7.25,0
270,2011-12-21,1709246,KY,OTHER CROP FARMING,730.0,85300.0,164.0,0.0,5.4,16.0,871.0,17799.648300117235,0,7.25,7.25,7.25,3
271,2014-05-01,1734258,NC,VEGETABLE AND MELON FARMING,84.0,49500.0,170.0,0.0,3.1,17.1,2932.0,77593.19191919193,1,7.25,7.25,7.25,0
272,2011-08-30,1705840,MI,SUPPORT ACTIVITIES FOR CROP PRODUCTION,730.0,54900.0,182.0,0.0,3.5,15.0,2087.0,55222.27686703097,0,7.4,7.4,7.4,0
273,2011-08-21,1704949,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,731.0,47500.0,195.0,0.0,2.9,14.9,3950.0,49330.6947368421,0,7.25,7.25,7.25,0
274,2013-06-01,1734022,FL,OTHER CROP FARMING,411.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,0
275,2013-07-07,1701608,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,13.0,77900.0,327.0,2.0,2.4,15.1,13587.0,226863.0295250321,0,8.0,8.0,8.0,0
276,2012-04-13,1655244,GA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,13.0,47000.0,227.0,0.0,2.5,18.1,2060.0,67776.51063829788,0,7.25,5.15,5.15,0
277,2012-06-16,1660229,AR,VEGETABLE AND MELON FARMING,4.0,47800.0,306.0,0.0,5.4,20.1,1880.0,25263.096234309625,1,7.25,6.25,6.25,0
278,2011-02-15,1667342,NY,VEGETABLE AND MELON FARMING,573.0,36000.0,194.0,0.0,2.5,16.0,2206.0,57425.38888888889,1,7.25,7.25,7.25,0
279,2011-10-01,1707110,NH,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",721.0,4150.0,113.0,0.0,1.2,7.6,244.0,18660.0,1,7.25,7.25,7.25,0
280,2012-06-23,1732805,CT,FRUIT AND TREE NUT FARMING,730.0,4900.0,73.0,0.0,2.1,10.3,324.0,38726.12244897959,1,8.25,8.25,8.25,0
281,2012-01-08,1662384,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,174.0,80500.0,329.0,1.0,2.3,15.9,13774.0,199899.1055900621,0,8.0,8.0,8.0,0
282,2012-01-01,1662541,NE,SUPPORT ACTIVITIES FOR CROP PRODUCTION,189.0,46700.0,906.0,0.0,5.2,12.2,1608.0,104749.70021413275,0,7.25,7.25,7.25,0
283,2014-11-23,1773992,MS,VEGETABLE AND MELON FARMING,332.0,37100.0,294.0,0.0,7.1,22.1,1598.0,40316.63072776281,1,7.25,7.25,7.25,0
284,2010-02-25,1645566,ME,LOGGING,729.0,8100.0,167.0,0.0,3.3,12.6,1020.0,42340.0,0,7.5,7.5,7.5,1
285,2013-03-04,1774771,KY,OTHER CROP FARMING,1019.0,76500.0,170.0,0.0,4.7,22.0,944.0,38435.05882352941,0,7.25,7.25,7.25,4
286,2013-11-30,1716187,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,38.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,0
287,2011-12-05,1717388,HI,SUPPORT ACTIVITIES FOR CROP PRODUCTION,730.0,7500.0,148.0,0.0,4.2,12.1,371.0,44941.200000000004,0,7.25,7.25,7.25,0
288,2013-11-19,1718520,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,63.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,0
289,2010-09-21,1669042,VT,FRUIT AND TREE NUT FARMING,730.0,7000.0,174.0,0.0,3.9,10.8,364.0,32711.0,1,8.06,8.06,8.06,17
290,2012-07-24,1736073,WA,FRUIT AND TREE NUT FARMING,729.0,39300.0,394.0,0.0,2.2,11.6,6413.0,60329.21119592876,1,9.04,9.04,9.04,0
291,2012-05-01,1659697,GA,VEGETABLE AND MELON FARMING,45.0,47000.0,227.0,0.0,2.5,18.1,2060.0,67776.51063829788,1,7.25,5.15,5.15,0
292,2013-11-01,1717495,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,96.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,0
293,2012-09-09,1738717,MI,VEGETABLE AND MELON FARMING,729.0,54700.0,191.0,0.0,3.4,13.7,2068.0,21410.054844606948,1,7.4,7.4,7.4,0
294,2011-09-13,1704723,ME,SUPPORT ACTIVITIES FOR CROP PRODUCTION,730.0,8100.0,167.0,0.0,4.2,13.4,1056.0,39207.9012345679,0,7.5,7.5,7.5,0
295,2011-07-16,1625561,NM,OTHER CROP FARMING,3.0,23000.0,1887.0,0.0,6.6,22.2,616.0,53439.565217391304,0,7.5,7.5,7.5,0
296,2014-05-15,1737100,IN,VEGETABLE AND MELON FARMING,83.0,58200.0,253.0,0.0,4.4,14.6,1495.0,48919.48453608247,1,7.25,7.25,7.25,0
297,2013-08-18,1768230,NC,OTHER CROP FARMING,729.0,50000.0,168.0,0.0,2.5,14.7,2803.0,68519.38,0,7.25,7.25,7.25,3
298,2011-07-12,1626877,IL,OILSEED AND GRAIN FARMING,0.0,74600.0,357.0,1.0,3.1,14.2,1712.0,72769.86595174263,0,8.25,8.25,8.25,0
299,2010-05-01,1583314,NC,FRUIT AND TREE NUT FARMING,45.0,52400.0,167.0,0.0,3.5,17.4,2714.0,58201.603053435116,1,7.25,7.25,7.25,0
300,2014-06-06,1762088,MS,FRUIT AND TREE NUT FARMING,369.0,37100.0,294.0,0.0,7.1,22.1,1598.0,40316.63072776281,1,7.25,7.25,7.25,0
301,2015-05-31,1762100,MS,FRUIT AND TREE NUT FARMING,9.0,36700.0,294.0,0.0,6.8,19.1,1633.0,21356.485013623977,1,7.25,7.25,7.25,0
302,2010-03-11,1577063,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,13.0,247500.0,529.0,1.0,4.4,18.4,8872.0,18854.977777777778,0,7.25,7.25,7.25,0
303,2010-10-01,1606534,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,102.0,47500.0,195.0,0.0,3.0,16.0,3962.0,50670.673684210524,0,7.25,7.25,7.25,0
304,2012-09-11,1736368,KY,OTHER CROP FARMING,729.0,85500.0,169.0,0.0,4.9,17.9,884.0,13437.157894736842,0,7.25,7.25,7.25,31
